Sent,Word,Tag
sent: 7,hai,Other
sent: 8,Taj,B-Loc
sent: 8,Mahal,I-Loc
sent: 8,Agra,B-Loc
sent: 8,me,Other
sent: 8,hai,Other
sent: 8,jo,Other
sent: 8,Shah,B-Per
sent: 8,Jahan,I-Per
sent: 8,ne,Other
sent: 8,apni,Other
sent: 8,patni,B-Kin
sent: 8,Mumtaz,B-Per
sent: 8,ki,Other
sent: 8,yaad,Other
sent: 8,me,Other
sent: 8,banvaya,Other
sent: 8,tha,Other
sent: 9,Bhai,B-Kin
sent: 9,sahab,I-Kin
sent: 9,aap,Other
sent: 9,Pakistan,B-Loc
sent: 9,se,Other
sent: 9,kab,Other
sent: 9,aaye,Other
sent: 9,ho,Other
sent: 9,Karachi,B-Loc
sent: 9,kaisa,Other
sent: 9,hai,Other
sent: 10,Microsoft,B-Org
sent: 10,ke,Other
sent: 10,CEO,Other
sent: 10,Satya,B-Per
sent: 10,Nadella,I-Per
sent: 10,ne,Other
sent: 10,AI,B-Org
sent: 10,technology,Other
sent: 10,par,Other
sent: 10,focus,Other
sent: 10,karne,Other
sent: 10,ka,Other
sent: 10,faisla,Other
sent: 10,kiya,Other
sent: 10,hai,Other
sent: 11,haan,B-Par
sent: 11,ji,I-Par
sent: 11,main,Other
sent: 11,Gurudwara,B-Rel
sent: 11,jaroor,Other
sent: 11,jaunga,Other
sent: 11,Guru,B-Rel
sent: 11,Nanak,I-Rel
sent: 11,Dev,I-Rel
sent: 11,ji,B-Par
sent: 11,ke,Other
sent: 11,darshan,B-Cul
sent: 11,karne,Other
sent: 12,Tata,B-Org
sent: 12,Group,I-Org
sent: 12,ke,Other
sent: 12,chairman,Other
sent: 12,Ratan,B-Per
sent: 12,Tata,I-Per
sent: 12,ne,Other
sent: 12,nayi,Other
sent: 12,electric,Other
sent: 12,car,Other
sent: 12,launch,Other
sent: 12,ki,Other
sent: 12,hai,Other
sent: 13,mere,Other
sent: 13,dada,B-Kin
sent: 13,ji,B-Par
sent: 13,Holi,B-Cul
sent: 13,ka,Other
sent: 13,tyohar,I-Cul
sent: 13,bahut,Other
sent: 13,dhoom,Other
sent: 13,dhaam,Other
sent: 13,se,Other
sent: 13,manate,Other
sent: 13,the,Other
sent: 14,Statue,B-Loc
sent: 14,of,I-Loc
sent: 14,Unity,I-Loc
sent: 14,Gujarat,B-Loc
sent: 14,me,Other
sent: 14,hai,Other
sent: 14,jo,Other
sent: 14,duniya,Other
sent: 14,ki,Other
sent: 14,sabse,Other
sent: 14,unchi,Other
sent: 14,murti,Other
sent: 14,hai,Other
sent: 15,Shri,B-Par
sent: 15,Ram,B-Per
sent: 15,Mandir,B-Rel
sent: 15,Ayodhya,B-Loc
sent: 15,me,Other
sent: 15,bankar,Other
sent: 15,taiyar,Other
sent: 15,hua,Other
sent: 15,hai,Other
sent: 15,aur,Other
sent: 15,bhakt,Other
sent: 15,darshan,B-Cul
sent: 15,ke,Other
sent: 15,liye,Other
sent: 15,aate,Other
sent: 15,hai,Other
sent: 16,Bharat,B-Loc
sent: 16,me,Other
sent: 16,Yoga,B-Cul
sent: 16,ki,Other
sent: 16,parampara,I-Cul
sent: 16,hazaro,Other
sent: 16,saal,Other
sent: 16,purani,Other
sent: 16,hai,Other
sent: 16,aur,Other
sent: 16,ab,Other
sent: 16,International,B-Org
sent: 16,Yoga,I-Org
sent: 16,Day,I-Org
sent: 16,bhi,Other
sent: 16,manaya,Other
sent: 16,jata,Other
sent: 16,hai,Other
sent: 17,Facebook,B-Org
sent: 17,ke,Other
sent: 17,founder,Other
sent: 17,Mark,B-Per
sent: 17,Zuckerberg,I-Per
sent: 17,ne,Other
sent: 17,India,B-Loc
sent: 17,visit,Other
sent: 17,kiya,Other
sent: 17,aur,Other
sent: 17,Narendra,B-Per
sent: 17,Modi,I-Per
sent: 17,ji,B-Par
sent: 17,se,Other
sent: 17,mulakat,Other
sent: 17,ki,Other
sent: 18,meri,Other
sent: 18,maa,B-Kin
sent: 18,ji,B-Par
sent: 18,roz,Other
sent: 18,subah,Other
sent: 18,pooja,B-Cul
sent: 18,karti,Other
sent: 18,hai,Other
sent: 18,aur,Other
sent: 18,Gayatri,B-Rel
sent: 18,Mantra,I-Rel
sent: 18,padhti,Other
sent: 18,hai,Other
sent: 19,Ganga,B-Loc
sent: 19,Yamuna,B-Loc
sent: 19,aur,Other
sent: 19,Saraswati,B-Loc
sent: 19,ka,Other
sent: 19,sangam,Other
sent: 19,Prayagraj,B-Loc
sent: 19,me,Other
sent: 19,hai,Other
sent: 19,jaha,Other
sent: 19,Kumbh,B-Cul
sent: 19,Mela,I-Cul
sent: 19,lagta,Other
sent: 19,hai,Other
sent: 20,are,B-Par
sent: 20,bhai,B-Kin
sent: 20,sahab,I-Kin
sent: 20,aap,Other
sent: 20,to,Other
sent: 20,United,B-Org
sent: 20,States,I-Org
sent: 20,me,Other
sent: 20,rehte,Other
sent: 20,ho,Other
sent: 20,New,B-Loc
sent: 20,York,I-Loc
sent: 20,kaisa,Other
sent: 20,hai,Other
sent: 21,Mahatma,B-Per
sent: 21,Gandhi,I-Per
sent: 21,ji,B-Par
sent: 21,ne,Other
sent: 21,satyagraha,B-Cul
sent: 21,andolan,I-Cul
sent: 21,chalaya,Other
sent: 21,tha,Other
sent: 21,aur,Other
sent: 21,British,B-Org
sent: 21,sarkar,I-Org
sent: 21,ko,Other
sent: 21,Bharat,B-Loc
sent: 21,se,Other
sent: 21,jana,Other
sent: 21,pada,Other
sent: 22,Sachin,B-Per
sent: 22,Tendulkar,I-Per
sent: 22,ne,Other
sent: 22,cricket,Other
sent: 22,se,Other
sent: 22,sanyaas,Other
sent: 22,le,Other
sent: 22,liya,Other
sent: 22,hai,Other
sent: 22,lekin,Other
sent: 22,ab,Other
sent: 22,BCCI,B-Org
sent: 22,ke,Other
sent: 22,saath,Other
sent: 22,kaam,Other
sent: 22,karte,Other
sent: 22,hai,Other
sent: 23,Chandigarh,B-Loc
sent: 23,me,Other
sent: 23,Rock,B-Loc
sent: 23,Garden,I-Loc
sent: 23,ek,Other
sent: 23,famous,Other
sent: 23,tourist,Other
sent: 23,spot,Other
sent: 23,hai,Other
sent: 23,jise,Other
sent: 23,Nek,B-Per
sent: 23,Chand,I-Per
sent: 23,ne,Other
sent: 23,banaya,Other
sent: 23,tha,Other
sent: 24,chacha,B-Kin
sent: 24,ji,B-Par
sent: 24,ne,Other
sent: 24,bataya,Other
sent: 24,ki,Other
sent: 24,hamare,Other
sent: 24,parivar,Other
sent: 24,me,Other
sent: 24,Janmashtami,B-Cul
sent: 24,ka,Other
sent: 24,tyohar,I-Cul
sent: 24,bahut,Other
sent: 24,dhoom,Other
sent: 24,dhaam,Other
sent: 24,se,Other
sent: 24,manaya,Other
sent: 24,jata,Other
sent: 24,hai,Other
sent: 25,Virat,B-Per
sent: 25,Kohli,I-Per
sent: 25,aur,Other
sent: 25,Anushka,B-Per
sent: 25,Sharma,I-Per
sent: 25,ne,Other
sent: 25,Italy,B-Loc
sent: 25,me,Other
sent: 25,shaadi,B-Cul
sent: 25,ki,Other
sent: 25,thi,Other
sent: 25,aur,Other
sent: 25,ab,Other
sent: 25,unki,Other
sent: 25,ek,Other
sent: 25,beti,B-Kin
sent: 25,hai,Other
sent: 26,arre,B-Par
sent: 26,yaar,I-Par
sent: 26,tum,Other
sent: 26,to,Other
sent: 26,kabhi,Other
sent: 26,Punjab,B-Loc
sent: 26,aate,Other
sent: 26,hi,Other
sent: 26,nahi,Other
sent: 26,ho,Other
sent: 26,Golden,B-Loc
sent: 26,Temple,I-Loc
sent: 26,jaroor,Other
sent: 26,dekhna,Other
sent: 26,chahiye,Other
sent: 27,Jain,B-Rel
sent: 27,dharma,I-Rel
sent: 27,me,Other
sent: 27,Mahavir,B-Per
sent: 27,Swami,I-Per
sent: 27,ko,Other
sent: 27,bahut,Other
sent: 27,mana,Other
sent: 27,jata,Other
sent: 27,hai,Other
sent: 27,aur,Other
sent: 27,Paryushan,B-Cul
sent: 27,parv,I-Cul
sent: 27,manaya,Other
sent: 27,jata,Other
sent: 27,hai,Other
sent: 28,Indian,B-Org
sent: 28,Army,I-Org
sent: 28,ke,Other
sent: 28,jawan,Other
sent: 28,Siachen,B-Loc
sent: 28,me,Other
sent: 28,desh,Other
sent: 28,ki,Other
sent: 28,raksha,Other
sent: 28,karte,Other
sent: 28,hai,Other
sent: 28,aur,Other
sent: 28,bahut,Other
sent: 28,kathin,Other
sent: 28,paristhitiyo,Other
sent: 28,me,Other
sent: 28,rehte,Other
sent: 28,hai,Other
sent: 29,meri,Other
sent: 29,bhabhi,B-Kin
sent: 29,ji,B-Par
sent: 29,bahut,Other
sent: 29,accha,Other
sent: 29,khana,Other
sent: 29,banati,Other
sent: 29,hai,Other
sent: 29,khaas,Other
sent: 29,kar,Other
sent: 29,biryani,B-Cul
sent: 29,aur,Other
sent: 29,gulab,B-Cul
sent: 29,jamun,I-Cul
sent: 30,haan,B-Par
sent: 30,main,Other
sent: 30,kal,Other
sent: 30,Bangalore,B-Loc
sent: 30,ja,Other
sent: 30,raha,Other
sent: 30,hu,Other
sent: 30,Infosys,B-Org
sent: 30,ke,Other
sent: 30,campus,Other
sent: 30,me,Other
sent: 30,ek,Other
sent: 30,meeting,Other
sent: 30,ke,Other
sent: 30,liye,Other
sent: 31,Buddha,B-Per
sent: 31,ne,Other
sent: 31,apne,Other
sent: 31,upadesh,B-Cul
sent: 31,Sarnath,B-Loc
sent: 31,me,Other
sent: 31,diye,Other
sent: 31,the,Other
sent: 31,jaha,Other
sent: 31,ab,Other
sent: 31,Buddhist,B-Rel
sent: 31,stupa,I-Rel
sent: 31,hai,Other
sent: 32,Dada,B-Kin
sent: 32,ji,B-Par
sent: 32,ne,Other
sent: 32,kaha,Other
sent: 32,ki,Other
sent: 32,Guru,B-Rel
sent: 32,Gobind,I-Rel
sent: 32,Singh,I-Rel
sent: 32,ji,B-Par
sent: 32,ne,Other
sent: 32,Khalsa,B-Rel
sent: 32,panth,I-Rel
sent: 32,ki,Other
sent: 32,sthapna,Other
sent: 32,ki,Other
sent: 32,thi,Other
sent: 33,meri,Other
sent: 33,behan,B-Kin
sent: 33,ji,B-Par
sent: 33,IIT,B-Org
sent: 33,Delhi,I-Org
sent: 33,me,Other
sent: 33,computer,Other
sent: 33,science,Other
sent: 33,ki,Other
sent: 33,padhai,Other
sent: 33,kar,Other
sent: 33,rahi,Other
sent: 33,hai,Other
sent: 34,Rajasthan,B-Loc
sent: 34,me,Other
sent: 34,log,Other
sent: 34,namaste,B-Cul
sent: 34,ji,B-Par
sent: 34,bolkar,Other
sent: 34,swagat,Other
sent: 34,karte,Other
sent: 34,hai,Other
sent: 34,aur,Other
sent: 34,mehman,Other
sent: 34,nawazi,Other
sent: 34,ke,Other
sent: 34,liye,Other
sent: 34,jane,Other
sent: 34,jate,Other
sent: 34,hai,Other
sent: 35,Shashi,B-Per
sent: 35,Tharoor,I-Per
sent: 35,Congress,B-Org
sent: 35,party,I-Org
sent: 35,ke,Other
sent: 35,neta,Other
sent: 35,hai,Other
sent: 35,aur,Other
sent: 35,Kerala,B-Loc
sent: 35,se,Other
sent: 35,chunav,Other
sent: 35,ladte,Other
sent: 35,hai,Other
sent: 36,meri,Other
sent: 36,nani,B-Kin
sent: 36,ji,B-Par
sent: 36,Ram,B-Rel
sent: 36,Charit,I-Rel
sent: 36,Manas,I-Rel
sent: 36,padhti,Other
sent: 36,hai,Other
sent: 36,har,Other
sent: 36,roz,Other
sent: 36,subah,Other
sent: 36,aur,Other
sent: 36,phir,Other
sent: 36,aarti,B-Cul
sent: 36,karti,Other
sent: 36,hai,Other
sent: 37,Supreme,B-Org
sent: 37,Court,I-Org
sent: 37,ne,Other
sent: 37,aaj,Other
sent: 37,ek,Other
sent: 37,naya,Other
sent: 37,faisla,Other
sent: 37,sunaya,Other
sent: 37,jisme,Other
sent: 37,CBI,B-Org
sent: 37,ko,Other
sent: 37,nirdesh,Other
sent: 37,diye,Other
sent: 37,gaye,Other
sent: 38,ji,B-Par
sent: 38,haan,I-Par
sent: 38,main,Other
sent: 38,zaroor,Other
sent: 38,Vaishno,B-Rel
sent: 38,Devi,I-Rel
sent: 38,mandir,I-Rel
sent: 38,jaunga,Other
sent: 38,Jammu,B-Loc
sent: 38,Kashmir,I-Loc
sent: 38,me,Other
sent: 38,aur,Other
sent: 38,darshan,B-Cul
sent: 38,karke,Other
sent: 38,aaunga,Other
sent: 39,mere,Other
sent: 39,pati,B-Kin
sent: 39,dev,I-Kin
sent: 39,ne,Other
sent: 39,mujhe,Other
sent: 39,Karwa,B-Cul
sent: 39,Chauth,I-Cul
sent: 39,par,Other
sent: 39,heere,Other
sent: 39,ka,Other
sent: 39,haar,Other
sent: 39,diya,Other
sent: 39,aur,Other
sent: 39,main,Other
sent: 39,bahut,Other
sent: 39,khush,Other
sent: 39,hu,Other
sent: 40,Sundar,B-Per
sent: 40,Pichai,I-Per
sent: 40,Google,B-Org
sent: 40,ke,Other
sent: 40,CEO,Other
sent: 40,hai,Other
sent: 40,aur,Other
sent: 40,Chennai,B-Loc
sent: 40,se,Other
sent: 40,hai,Other
sent: 40,unki,Other
sent: 40,education,Other
sent: 40,IIT,B-Org
sent: 40,se,Other
sent: 40,hui,Other
sent: 40,hai,Other
sent: 41,beta,B-Kin
sent: 41,ji,B-Par
sent: 41,zara,Other
sent: 41,bazaar,Other
sent: 41,se,Other
sent: 41,Ganesh,B-Rel
sent: 41,Chaturthi,I-Rel
sent: 41,ke,Other
sent: 41,liye,Other
sent: 41,modak,B-Cul
sent: 41,aur,Other
sent: 41,phool,Other
sent: 41,le,Other
sent: 41,aao,Other
sent: 42,Reliance,B-Org
sent: 42,Industries,I-Org
sent: 42,ke,Other
sent: 42,chairman,Other
sent: 42,Mukesh,B-Per
sent: 42,Ambani,I-Per
sent: 42,ne,Other
sent: 42,Jio,B-Org
sent: 42,company,Other
sent: 42,launch,Other
sent: 42,ki,Other
sent: 42,jisne,Other
sent: 42,telecom,Other
sent: 42,industry,Other
sent: 42,me,Other
sent: 42,revolution,Other
sent: 42,la,Other
sent: 42,diya,Other
sent: 43,yaar,B-Par
sent: 43,tum,Other
sent: 43,kabhi,Other
sent: 43,Vrindavan,B-Loc
sent: 43,gaye,Other
sent: 43,ho,Other
sent: 43,jaha,Other
sent: 43,Krishna,B-Per
sent: 43,bhagwan,B-Rel
sent: 43,ki,Other
sent: 43,leela,B-Cul
sent: 43,hui,Other
sent: 43,thi,Other
sent: 43,aur,Other
sent: 43,ab,Other
sent: 43,bahut,Other
sent: 43,sare,Other
sent: 43,mandir,B-Rel
sent: 43,hai,Other
sent: 44,mere,Other
sent: 44,fufa,B-Kin
sent: 44,ji,B-Par
sent: 44,Saudi,B-Loc
sent: 44,Arabia,I-Loc
sent: 44,me,Other
sent: 44,rehte,Other
sent: 44,hai,Other
sent: 44,aur,Other
sent: 44,Hajj,B-Rel
sent: 44,ke,Other
sent: 44,liye,Other
sent: 44,Mecca,B-Loc
sent: 44,gaye,Other
sent: 44,the,Other
sent: 45,Arunachal,B-Loc
sent: 45,Pradesh,I-Loc
sent: 45,me,Other
sent: 45,bahut,Other
sent: 45,sare,Other
sent: 45,Buddhist,B-Rel
sent: 45,monastery,I-Rel
sent: 45,hai,Other
sent: 45,jaha,Other
sent: 45,log,Other
sent: 45,dhyaan,B-Cul
sent: 45,aur,Other
sent: 45,shanti,Other
sent: 45,ke,Other
sent: 45,liye,Other
sent: 45,jaate,Other
sent: 45,hai,Other
sent: 46,Flipkart,B-Org
sent: 46,aur,Other
sent: 46,Amazon,B-Org
sent: 46,dono,Other
sent: 46,online,Other
sent: 46,shopping,Other
sent: 46,website,Other
sent: 46,hai,Other
sent: 46,jaha,Other
sent: 46,sale,Other
sent: 46,ke,Other
sent: 46,dino,Other
sent: 46,me,Other
sent: 46,bahut,Other
sent: 46,bheed,Other
sent: 46,hoti,Other
sent: 46,hai,Other
sent: 47,Eid,B-Cul
sent: 47,ke,Other
sent: 47,din,Other
sent: 47,sab,Other
sent: 47,log,Other
sent: 47,naye,Other
sent: 47,kapde,Other
sent: 47,pehente,Other
sent: 47,hai,Other
sent: 47,aur,Other
sent: 47,seviyaan,B-Cul
sent: 47,khate,Other
sent: 47,hai,Other
sent: 47,maulana,B-Rel
sent: 47,ji,B-Par
sent: 47,ki,Other
sent: 47,dua,B-Cul
sent: 47,lete,Other
sent: 47,hai,Other
sent: 48,Kashmir,B-Loc
sent: 48,ki,Other
sent: 48,vadi,Other
sent: 48,me,Other
sent: 48,seb,Other
sent: 48,ke,Other
sent: 48,baag,Other
sent: 48,bahut,Other
sent: 48,mashhoor,Other
sent: 48,hai,Other
sent: 48,jaha,Other
sent: 48,se,Other
sent: 48,India,B-Loc
sent: 48,bhar,Other
sent: 48,me,Other
sent: 48,seb,Other
sent: 48,bheje,Other
sent: 48,jate,Other
sent: 48,hai,Other
sent: 49,beta,B-Kin
sent: 49,tumhe,Other
sent: 49,pata,Other
sent: 49,hai,Other
sent: 49,Birla,B-Per
sent: 49,parivar,Other
sent: 49,Aditya,B-Per
sent: 49,Birla,I-Per
sent: 49,Group,B-Org
sent: 49,ke,Other
sent: 49,malik,Other
sent: 49,hai,Other
sent: 49,aur,Other
sent: 49,vo,Other
sent: 49,Jainism,B-Rel
sent: 49,ko,Other
sent: 49,mante,Other
sent: 49,hai,Other
sent: 50,main,Other
sent: 50,kal,Other
sent: 50,Mumbai,B-Loc
sent: 50,airport,Other
sent: 50,se,Other
sent: 50,flight,Other
sent: 50,pakadke,Other
sent: 50,Delhi,B-Loc
sent: 50,ja,Other
sent: 50,raha,Other
sent: 50,hu,Other
sent: 51,bhai,B-Kin
sent: 51,please,Other
sent: 51,mujhe,Other
sent: 51,Instagram,B-Org
sent: 51,par,Other
sent: 51,follow,Other
sent: 51,karo,Other
sent: 51,yaar,B-Par
sent: 52,Sharma,B-Per
sent: 52,uncle,B-Kin
sent: 52,ne,Other
sent: 52,mujhe,Other
sent: 52,WhatsApp,B-Org
sent: 52,par,Other
sent: 52,message,Other
sent: 52,kiya,Other
sent: 52,tha,Other
sent: 53,kya,Other
sent: 53,tum,Other
sent: 53,Diwali,B-Cul
sent: 53,celebration,Other
sent: 53,ke,Other
sent: 53,liye,Other
sent: 53,Jaipur,B-Loc
sent: 53,aa,Other
sent: 53,rahe,Other
sent: 53,ho,Other
sent: 54,Mummy,B-Kin
sent: 54,ne,Other
sent: 54,kaha,Other
sent: 54,ki,Other
sent: 54,weekend,Other
sent: 54,par,Other
sent: 54,hum,Other
sent: 54,Taj,B-Loc
sent: 54,Mahal,I-Loc
sent: 54,visit,Other
sent: 54,karenge,Other
sent: 55,mere,Other
sent: 55,office,Other
sent: 55,ke,Other
sent: 55,Director,Other
sent: 55,Gupta,B-Per
sent: 55,sir,B-Kin
sent: 55,ne,Other
sent: 55,mujhe,Other
sent: 55,promotion,Other
sent: 55,diya,Other
sent: 56,mera,Other
sent: 56,cousin,B-Kin
sent: 56,America,B-Loc
sent: 56,me,Other
sent: 56,Microsoft,B-Org
sent: 56,company,I-Org
sent: 56,me,Other
sent: 56,job,Other
sent: 56,karta,Other
sent: 56,hai,Other
sent: 57,haan,B-Par
sent: 57,ji,I-Par
sent: 57,main,Other
sent: 57,Sunday,Other
sent: 57,ko,Other
sent: 57,definitely,Other
sent: 57,temple,B-Rel
sent: 57,jaunga,Other
sent: 57,pooja,B-Cul
sent: 57,karne,Other
sent: 58,Virat,B-Per
sent: 58,Kohli,I-Per
sent: 58,is,Other
sent: 58,the,Other
sent: 58,best,Other
sent: 58,player,Other
sent: 58,in,Other
sent: 58,Indian,B-Org
sent: 58,cricket,I-Org
sent: 58,team,I-Org
sent: 59,Papa,B-Kin
sent: 59,ji,B-Par
sent: 59,office,Other
sent: 59,se,Other
sent: 59,ghar,Other
sent: 59,late,Other
sent: 59,aayenge,Other
sent: 59,kyunki,Other
sent: 59,unki,Other
sent: 59,meeting,Other
sent: 59,hai,Other
sent: 60,bhai,B-Kin
sent: 60,main,Other
sent: 60,next,Other
sent: 60,month,Other
sent: 60,Ramzan,B-Rel
sent: 60,ke,Other
sent: 60,time,Other
sent: 60,Dubai,B-Loc
sent: 60,ja,Other
sent: 60,raha,Other
sent: 60,hu,Other
sent: 61,meri,Other
sent: 61,dadi,B-Kin
sent: 61,ma,I-Kin
sent: 61,roz,Other
sent: 61,morning,Other
sent: 61,me,Other
sent: 61,Bhagavad,B-Rel
sent: 61,Gita,I-Rel
sent: 61,padhti,Other
sent: 61,hai,Other
sent: 62,Flipkart,B-Org
sent: 62,par,Other
sent: 62,sale,Other
sent: 62,chal,Other
sent: 62,rahi,Other
sent: 62,hai,Other
sent: 62,aur,Other
sent: 62,main,Other
sent: 62,new,Other
sent: 62,phone,Other
sent: 62,kharidna,Other
sent: 62,chahta,Other
sent: 62,hu,Other
sent: 63,Sharma,B-Per
sent: 63,ji,B-Par
sent: 63,ke,Other
sent: 63,beta,B-Kin
sent: 63,IIT,B-Org
sent: 63,Bombay,I-Org
sent: 63,se,Other
sent: 63,engineering,Other
sent: 63,kar,Other
sent: 63,raha,Other
sent: 63,hai,Other
sent: 64,yaar,B-Par
sent: 64,yesterday,Other
sent: 64,maine,Other
sent: 64,Ganga,B-Loc
sent: 64,river,I-Loc
sent: 64,par,Other
sent: 64,boating,Other
sent: 64,ki,Other
sent: 64,aur,Other
sent: 64,bahut,Other
sent: 64,enjoy,Other
sent: 64,kiya,Other
sent: 65,kya,Other
sent: 65,tumne,Other
sent: 65,Narendra,B-Per
sent: 65,Modi,I-Per
sent: 65,ka,Other
sent: 65,speech,Other
sent: 65,TV,B-Org
sent: 65,par,Other
sent: 65,dekha,Other
sent: 65,tha,Other
sent: 66,mere,Other
sent: 66,chacha,B-Kin
sent: 66,ji,B-Par
sent: 66,apne,Other
sent: 66,business,Other
sent: 66,ke,Other
sent: 66,liye,Other
sent: 66,Singapore,B-Loc
sent: 66,gaye,Other
sent: 66,hai,Other
sent: 67,Diwali,B-Cul
sent: 67,ke,Other
sent: 67,time,Other
sent: 67,sabhi,Other
sent: 67,log,Other
sent: 67,new,Other
sent: 67,clothes,Other
sent: 67,pehente,Other
sent: 67,hai,Other
sent: 67,aur,Other
sent: 67,sweets,Other
sent: 67,khate,Other
sent: 67,hai,Other
sent: 68,Rahul,B-Per
sent: 68,ne,Other
sent: 68,mujhe,Other
sent: 68,WhatsApp,B-Org
sent: 68,par,Other
sent: 68,birthday,Other
sent: 68,wish,Other
sent: 68,kiya,Other
sent: 68,lekin,Other
sent: 68,Priya,B-Per
sent: 68,ne,Other
sent: 68,nahi,Other
sent: 68,kiya,Other
sent: 69,Uncle,B-Kin
sent: 69,ji,B-Par
sent: 69,aap,Other
sent: 69,please,Other
sent: 69,meri,Other
sent: 69,help,Other
sent: 69,karo,Other
sent: 69,mujhe,Other
sent: 69,Bangalore,B-Loc
sent: 69,me,Other
sent: 69,job,Other
sent: 69,chahiye,Other
sent: 70,bhai,B-Kin
sent: 70,sahab,I-Kin
sent: 70,thanks,Other
sent: 70,for,Other
sent: 70,inviting,Other
sent: 70,me,Other
sent: 70,to,Other
sent: 70,your,Other
sent: 70,daughter's,B-Kin
sent: 70,wedding,B-Cul
sent: 71,Aunty,B-Kin
sent: 71,ji,B-Par
sent: 71,ne,Other
sent: 71,kaha,Other
sent: 71,ki,Other
sent: 71,Christmas,B-Cul
sent: 71,par,Other
sent: 71,hum,Other
sent: 71,church,B-Rel
sent: 71,jayenge,Other
sent: 72,mere,Other
sent: 72,friend,Other
sent: 72,Rakesh,B-Per
sent: 72,ka,Other
sent: 72,birthday,Other
sent: 72,hai,Other
sent: 72,aur,Other
sent: 72,hum,Other
sent: 72,sab,Other
sent: 72,party,Other
sent: 72,ke,Other
sent: 72,liye,Other
sent: 72,Taj,B-Org
sent: 72,Hotel,I-Org
sent: 72,ja,Other
sent: 72,rahe,Other
sent: 72,hai,Other
sent: 73,kya,Other
sent: 73,tum,Other
sent: 73,Republic,B-Cul
sent: 73,Day,I-Cul
sent: 73,parade,Other
sent: 73,dekhne,Other
sent: 73,Delhi,B-Loc
sent: 73,jaoge,Other
sent: 74,meri,Other
sent: 74,wife,B-Kin
sent: 74,ne,Other
sent: 74,kal,Other
sent: 74,Amazon,B-Org
sent: 74,se,Other
sent: 74,shopping,Other
sent: 74,ki,Other
sent: 74,aur,Other
sent: 74,bahut,Other
sent: 74,sare,Other
sent: 74,items,Other
sent: 74,order,Other
sent: 74,kiye,Other
sent: 75,oh,B-Par
sent: 75,my,Other
sent: 75,God,B-Rel
sent: 75,tum,Other
sent: 75,Amitabh,B-Per
sent: 75,Bachchan,I-Per
sent: 75,ko,Other
sent: 75,mall,Other
sent: 75,me,Other
sent: 75,dekha,Other
sent: 76,Navratri,B-Cul
sent: 76,festival,I-Cul
sent: 76,me,Other
sent: 76,log,Other
sent: 76,garba,B-Cul
sent: 76,dance,Other
sent: 76,karte,Other
sent: 76,hai,Other
sent: 76,aur,Other
sent: 76,traditional,Other
sent: 76,clothes,Other
sent: 76,pehente,Other
sent: 76,hai,Other
sent: 77,meri,Other
sent: 77,sister,B-Kin
sent: 77,ne,Other
sent: 77,Facebook,B-Org
sent: 77,par,Other
sent: 77,apni,Other
