Sent,Word,Tag
sent: 19,ka,Other
sent: 19,rajya,B-Cul
sent: 19,Maharashtra,B-Loc
sent: 20,Islamic,B-Cul
sent: 20,clothes,Other
sent: 20,ka,Other
sent: 20,ek,Other
sent: 20,prakar,Other
sent: 21,Harvard,B-Org
sent: 21,University,I-Org
sent: 21,USA,B-Loc
sent: 22,Jesus,B-Rel
sent: 22,ka,Other
sent: 22,mandir,B-Cul
sent: 23,My,B-Kin
sent: 23,father,B-Kin
sent: 23,ji,B-Par
sent: 23,was,Other
sent: 23,a,Other
sent: 23,doctor,Other
sent: 24,Google,B-Org
sent: 24,Maps,B-Org
sent: 25,Radha,B-Per
sent: 25,Krishna,I-Per
sent: 25,ka,Other
sent: 25,mandir,B-Cul
sent: 26,Japan,B-Loc
sent: 26,ka,Other
sent: 26,culture,B-Cul
sent: 27,My,B-Kin
sent: 27,bhai,B-Kin
sent: 27,ji,B-Par
sent: 27,is,Other
sent: 27,a,Other
sent: 27,engineer,Other
sent: 28,Microsoft,B-Org
sent: 28,Office,B-Org
sent: 29,Christianity,B-Rel
sent: 29,ka,Other
sent: 29,ek,Other
sent: 29,bahut,Other
sent: 29,purana,B-Cul
sent: 30,Agra,B-Loc
sent: 30,ka,Other
sent: 30,Taj,B-Org
sent: 30,Mahal,I-Org
sent: 31,My,B-Kin
sent: 31,dadi,B-Kin
sent: 31,ji,B-Par
sent: 31,ka,Other
sent: 31,ghar,Other
sent: 31,bahut,Other
sent: 31,sundar,Other
sent: 32,Twitter,B-Org
sent: 32,ka,Other
sent: 32,logo,Other
sent: 33,Buddhism,B-Rel
sent: 33,ka,Other
sent: 33,ek,Other
sent: 33,mahatvapurna,B-Cul
sent: 34,New,B-Loc
sent: 34,Delhi,I-Loc
sent: 35,My,B-Kin
sent: 35,sister,B-Kin
sent: 35,ji,B-Par
sent: 35,plays,Other
sent: 35,football,Other
sent: 36,Taj,B-Org
sent: 36,Mahal,I-Org
sent: 37,Islam,B-Rel
sent: 37,ka,Other
sent: 37,ek,Other
sent: 37,bahut,Other
sent: 37,purana,B-Cul
sent: 38,Facebook,B-Org
sent: 38,ka,Other
sent: 38,app,Other
sent: 39,Radha,B-Per
sent: 39,ji,B-Par
sent: 39,aur,Other
sent: 39,Krishna,B-Per
sent: 39,ji,B-Par
sent: 40,My,B-Kin
sent: 40,uncle,B-Kin
sent: 40,ji,B-Par
sent: 40,is,Other
sent: 40,a,Other
sent: 40,lawyer,Other
sent: 41,Delhi,B-Loc
sent: 41,ka,Other
sent: 41,weather,Other
sent: 42,Microsoft,B-Org
sent: 42,ka,Other
sent: 42,new,Other
sent: 42,product,Other
sent: 43,Christianity,B-Rel
sent: 43,ka,Other
sent: 43,ek,Other
sent: 43,bahut,Other
sent: 43,pramukh,B-Cul
sent: 44,Varanasi,B-Loc
sent: 44,India,B-Loc
sent: 45,My,B-Kin
sent: 45,mother,B-Kin
sent: 45,ji,B-Par
sent: 45,ka,Other
sent: 45,naam,Other
sent: 45,Sita,B-Per
sent: 46,Google,B-Org
sent: 46,ka,Other
sent: 46,headquarter,B-Org
sent: 47,Hinduism,B-Rel
sent: 47,ka,Other
sent: 47,ek,Other
sent: 47,bahut,Other
sent: 47,pramukh,B-Cul
sent: 48,New,B-Loc
sent: 48,York,I-Loc
sent: 49,My,B-Kin
sent: 49,bhai,B-Kin
sent: 49,ji,B-Par
sent: 50,Twitter,B-Org
sent: 50,ka,Other
sent: 50,CEO,B-Org
sent: 50,Elon,B-Per
sent: 50,Musk,I-Per
sent: 51,Buddhism,B-Rel
sent: 51,ka,Other
sent: 51,ek,Other
sent: 51,purana,B-Cul
sent: 52,Mumbai,B-Loc
sent: 52,ka,Other
sent: 52,local,B-Org
sent: 52,train,I-Org
sent: 53,Jesus,B-Rel
sent: 53,ka,Other
sent: 53,jeevan,B-Cul
sent: 54,My,B-Kin
sent: 54,dada,B-Kin
sent: 54,ji,B-Par
sent: 54,bahut,Other
sent: 54,achhe,Other
sent: 54,the,Other
sent: 55,Facebook,B-Org
sent: 55,ka,Other
sent: 55,new,Other
sent: 55,update,Other
sent: 56,Ram,B-Per
sent: 56,ji,B-Par
sent: 56,ka,Other
sent: 56,mandir,B-Cul
sent: 57,Islam,B-Rel
sent: 57,ka,Other
sent: 57,ek,Other
sent: 57,bahut,Other
sent: 57,pramukh,B-Cul
sent: 58,Agra,B-Loc
sent: 58,ka,Other
sent: 58,Taj,B-Org
sent: 58,Mahal,I-Org
sent: 59,My,B-Kin
sent: 59,mummy,B-Kin
sent: 59,ji,B-Par
sent: 60,Google,B-Org
sent: 60,Maps,B-Org
sent: 61,Hinduism,B-Rel
sent: 61,ka,Other
sent: 61,ek,Other
sent: 61,bahut,Other
sent: 61,purana,B-Cul
sent: 62,New,B-Loc
sent: 62,Delhi,I-Loc
sent: 63,My,B-Kin
sent: 63,sister,B-Kin
sent: 63,ji,B-Par
sent: 64,Taj,B-Org
sent: 64,Mahal,I-Org
sent: 65,Islam,B-Rel
sent: 65,ka,Other
sent: 65,ek,Other
sent: 65,bahut,Other
sent: 65,purana,B-Cul
sent: 66,Facebook,B-Org
sent: 66,ka,Other
sent: 66,app,Other
sent: 67,Radha,B-Per
sent: 67,ji,B-Par
sent: 67,aur,Other
sent: 67,Krishna,B-Per
sent: 67,ji,B-Par
sent: 68,My,B-Kin
sent: 68,uncle,B-Kin
sent: 68,ji,B-Par
sent: 69,Delhi,B-Loc
sent: 69,ka,Other
sent: 69,weather,Other
sent: 70,Microsoft,B-Org
sent: 70,ka,Other
sent: 70,new,Other
sent: 70,product,Other
sent: 71,Christianity,B-Rel
sent: 71,ka,Other
sent: 71,ek,Other
sent: 71,bahut,Other
sent: 71,pramukh,B-Cul
sent: 72,Varanasi,B-Loc
sent: 72,India,B-Loc
sent: 73,My,B-Kin
sent: 73,mother,B-Kin
sent: 73,ji,B-Par
sent: 73,ka,Other
sent: 73,naam,Other
sent: 73,Sita,B-Per
sent: 74,Google,B-Org
sent: 74,ka,Other
sent: 74,headquarter,B-Org
sent: 75,Hinduism,B-Rel
sent: 75,ka,Other
sent: 75,ek,Other
sent: 75,bahut,Other
sent: 75,pramukh,B-Cul
sent: 76,New,B-Loc
sent: 76,York,I-Loc
sent: 77,My,B-Kin
sent: 77,bhai,B-Kin
sent: 77,ji,B-Par
sent: 78,Twitter,B-Org
sent: 78,ka,Other
sent: 78,CEO,B-Org
sent: 78,Elon,B-Per
sent: 78,Musk,I-Per
sent: 79,Buddhism,B-Rel
sent: 79,ka,Other
sent: 79,ek,Other
sent: 79,purana,B-Cul
sent: 80,Mumbai,B-Loc
sent: 80,ka,Other
sent: 80,local,B-Org
sent: 80,train,I-Org
sent: 81,Jesus,B-Rel
sent: 81,ka,Other
sent: 81,jeevan,B-Cul
sent: 82,My,B-Kin
sent: 82,dada,B-Kin
sent: 82,ji,B-Par
sent: 82,bahut,Other
sent: 82,achhe,Other
sent: 82,the,Other
sent: 83,Facebook,B-Org
sent: 83,ka,Other
sent: 83,new,Other
sent: 83,update,Other
sent: 84,Ram,B-Per
sent: 84,ji,B-Par
sent: 84,ka,Other
sent: 84,mandir,B-Cul
sent: 85,Islam,B-Rel
sent: 85,ka,Other
sent: 85,ek,Other
sent: 85,bahut,Other
sent: 85,pramukh,B-Cul
sent: 86,Agra,B-Loc
sent: 86,ka,Other
sent: 86,Taj,B-Org
sent: 86,Mahal,I-Org
sent: 87,My,B-Kin
sent: 87,mummy,B-Kin
sent: 87,ji,B-Par
sent: 88,Google,B-Org
sent: 88,Maps,B-Org
sent: 89,Hinduism,B-Rel
sent: 89,ka,Other
sent: 89,ek,Other
sent: 89,bahut,Other
sent: 89,purana,B-Cul
sent: 90,New,B-Loc
sent: 90,Delhi,I-Loc
sent: 91,My,B-Kin
sent: 91,sister,B-Kin
sent: 91,ji,B-Par
sent: 92,Taj,B-Org
sent: 92,Mahal,I-Org
sent: 93,Islam,B-Rel
sent: 93,ka,Other
sent: 93,ek,Other
sent: 93,bahut,Other
sent: 93,purana,B-Cul
sent: 94,Facebook,B-Org
sent: 94,ka,Other
sent: 94,app,Other
sent: 95,Radha,B-Per
sent: 95,ji,B-Par
sent: 95,aur,Other
sent: 95,Krishna,B-Per
sent: 95,ji,B-Par
sent: 96,My,B-Kin
sent: 96,uncle,B-Kin
sent: 96,ji,B-Par
sent: 97,Delhi,B-Loc
sent: 97,ka,Other
sent: 97,weather,Other
sent: 98,Microsoft,B-Org
sent: 98,ka,Other
sent: 98,new,Other
sent: 98,product,Other
sent: 99,Christianity,B-Rel
sent: 99,ka,Other
sent: 99,ek,Other
sent: 99,bahut,Other
sent: 99,pramukh,B-Cul
sent: 100,Barack,B-Per
sent: 100,Obama,I-Per
sent: 100,was,Other
sent: 100,the,Other
sent: 100,44th,Other
sent: 100,President,B-Org
sent: 100,of,Other
sent: 100,the,Other
sent: 100,United,B-Org
sent: 100,States,I-Org
sent: 100,He,Other
sent: 100,visited,Other
sent: 100,India,B-Loc
sent: 100,last,Other
sent: 100,year,Other
sent: 101,Apple,B-Org
sent: 101,Inc.,I-Org
sent: 101,launched,Other
sent: 101,the,Other
sent: 101,new,Other
sent: 101,iPhone,B-Org
sent: 101,model,Other
sent: 101,in,Other
sent: 101,California,B-Loc
sent: 101,last,Other
sent: 101,week,Other
sent: 102,My,B-Kin
sent: 102,father,B-Kin
sent: 102,ji,B-Par
sent: 102,is,Other
sent: 102,a,Other
sent: 102,software,Other
sent: 102,engineer,Other
sent: 103,London,B-Loc
sent: 103,is,Other
sent: 103,the,Other
sent: 103,capital,Other
sent: 103,of,Other
sent: 103,England,B-Loc
sent: 104,Jesus,B-Rel
sent: 104,Christ,I-Rel
sent: 104,is,Other
sent: 104,the,Other
sent: 104,central,Other
sent: 104,figure,Other
sent: 104,in,Other
sent: 104,Christianity,B-Rel
sent: 105,Google,B-Org
sent: 105,was,Other
sent: 105,founded,Other
sent: 105,by,Other
sent: 105,Larry,B-Per
sent: 105,Page,I-Per
sent: 105,and,Other
sent: 105,Sergey,B-Per
sent: 105,Brin,I-Per
sent: 106,The,Other
sent: 106,Taj,B-Org
sent: 106,Mahal,I-Org
sent: 106,is,Other
sent: 106,located,Other
sent: 106,in,Other
sent: 106,Agra,B-Loc
sent: 107,My,B-Kin
sent: 107,mother,B-Kin
sent: 107,ji,B-Par
sent: 107,loves,Other
sent: 107,cooking,Other
sent: 108,Buddhism,B-Rel
sent: 108,is,Other
sent: 108,a,Other
sent: 108,major,Other
sent: 108,world,Other
sent: 108,religion,Other
sent: 109,Amazon,B-Org
sent: 109,headquarters,Other
sent: 109,are,Other
sent: 109,in,Other
sent: 109,Seattle,B-Loc
sent: 110,My,B-Kin
sent: 110,brother,B-Kin
sent: 110,ji,B-Par
sent: 110,is,Other
sent: 110,a,Other
sent: 110,doctor,Other
sent: 111,New,B-Loc
sent: 111,York,I-Loc
sent: 111,is,Other
sent: 111,a,Other
sent: 111,global,Other
sent: 111,financial,Other
sent: 111,center,Other
sent: 112,The,Other
sent: 112,festival,Other
sent: 112,of,Other
sent: 112,Diwali,B-Cul
sent: 112,is,Other
sent: 112,celebrated,Other
sent: 113,My,B-Kin
sent: 113,aunt,B-Kin
sent: 113,ji,B-Par
sent: 113,teaches,Other
sent: 113,English,Other
sent: 114,Microsoft,B-Org
sent: 114,developed,Other
sent: 114,the,Other
sent: 114,Windows,B-Org
sent: 114,operating,Other
sent: 114,system,Other
sent: 115,Islam,B-Rel
sent: 115,is,Other
sent: 115,followed,Other
sent: 115,by,Other
sent: 115,millions,Other
sent: 115,worldwide,Other
sent: 116,Paris,B-Loc
sent: 116,is,Other
sent: 116,the,Other
sent: 116,capital,Other
sent: 116,of,Other
sent: 116,France,B-Loc
sent: 117,My,B-Kin
sent: 117,uncle,B-Kin
sent: 117,ji,B-Par
sent: 117,loves,Other
sent: 117,cricket,Other
sent: 118,Facebook,B-Org
sent: 118,was,Other
sent: 118,founded,Other
sent: 118,by,Other
sent: 118,Mark,B-Per
sent: 118,Zuckerberg,I-Per
sent: 119,The,Other
sent: 119,Hinduism,B-Rel
sent: 119,has,Other
sent: 119,a,Other
sent: 119,rich,Other
sent: 119,cultural,B-Cul
sent: 119,heritage,Other
sent: 120,San,B-Loc
sent: 120,Francisco,I-Loc
sent: 120,is,Other
sent: 120,known,Other
sent: 120,for,Other
sent: 120,its,Other
sent: 120,tech,Other
sent: 120,industry,Other
sent: 121,My,B-Kin
sent: 121,sister,B-Kin
sent: 121,ji,B-Par
sent: 121,is,Other
sent: 121,a,Other
sent: 121,teacher,Other
sent: 122,The,Other
sent: 122,Church,B-Cul
sent: 122,of,Other
sent: 122,England,B-Rel
sent: 123,Microsoft,B-Org
sent: 123,announced,Other
sent: 123,a,Other
sent: 123,new,Other
sent: 123,update,Other
sent: 124,My,B-Kin
sent: 124,dad,B-Kin
sent: 124,ji,B-Par
sent: 124,is,Other
sent: 124,a,Other
sent: 124,lawyer,Other
sent: 125,The,Other
sent: 125,festival,Other
sent: 125,of,Other
sent: 125,Holi,B-Cul
sent: 126,My,B-Kin
sent: 126,grandmother,B-Kin
sent: 126,ji,B-Par
sent: 126,prays,Other
sent: 126,every,Other
sent: 126,morning,Other
sent: 127,IBM,B-Org
sent: 127,is,Other
sent: 127,a,Other
sent: 127,leading,Other
sent: 127,technology,Other
sent: 127,company,Other
sent: 128,The,Other
sent: 128,city,Other
sent: 128,of,Other
sent: 128,Bangalore,B-Loc
sent: 129,is,Other
sent: 129,known,Other
sent: 129,as,Other
sent: 129,the,Other
sent: 129,Silicon,B-Cul
sent: 130,Valley,B-Cul
sent: 130,of,Other
sent: 130,India,Other
sent: 131,My,B-Kin
sent: 131,cousin,B-Kin
sent: 131,ji,B-Par
sent: 131,is,Other
sent: 131,a,Other
sent: 131,doctor,Other
sent: 132,The,Other
sent: 132,United,B-Org
sent: 132,Nations,I-Org
sent: 133,headquarters,Other
sent: 133,are,Other
sent: 133,in,Other
sent: 133,New,B-Loc
sent: 133,York,I-Loc
sent: 134,My,B-Kin
sent: 134,daughter,B-Kin
sent: 134,ji,B-Par
sent: 134,is,Other
sent: 134,studying,Other
sent: 134,engineering,Other
sent: 135,The,Other
sent: 135,festival,Other
sent: 135,of,Other
sent: 135,Eid,B-Cul
sent: 136,is,Other
sent: 136,celebrated,Other
sent: 136,by,Other
sent: 136,Muslims,B-Rel
sent: 137,around,Other
sent: 137,the,Other
sent: 137,world,Other
sent: 138,My,B-Kin
sent: 138,grandfather,B-Kin
sent: 138,ji,B-Par
sent: 138,was,Other
sent: 138,a,Other
sent: 138,teacher,Other
sent: 139,The,Other
sent: 139,city,Other
sent: 139,of,Other
sent: 139,Chennai,B-Loc
sent: 140,is,Other
sent: 140,famous,Other
sent: 140,for,Other
sent: 140,its,Other
sent: 140,temples,B-Cul
sent: 141,My,B-Kin
sent: 141,brother,B-Kin
sent: 141,ji,B-Par
sent: 141,plays,Other
sent: 141,football,Other
sent: 142,The,Other
sent: 142,festival,Other
sent: 142,of,Other
sent: 142,Christmas,B-Cul
sent: 143,is,Other
sent: 143,celebrated,Other
sent: 143,by,Other
sent: 143,Christians,B-Rel
sent: 144,My,B-Kin
sent: 144,mother,B-Kin
sent: 144,ji,B-Par
sent: 144,loves,Other
sent: 144,gardening,Other
sent: 145,The,Other
sent: 145,company,Other
sent: 145,Google,B-Org
sent: 146,has,Other
sent: 146,offices,Other
sent: 146,all,Other
sent: 146,over,Other
sent: 146,the,Other
sent: 146,world,Other
sent: 147,My,B-Kin
sent: 147,father,B-Kin
sent: 147,ji,B-Par
sent: 147,is,Other
sent: 147,a,Other
sent: 147,scientist,Other
sent: 148,The,Other
sent: 148,city,Other
sent: 148,of,Other
sent: 148,Kolkata,B-Loc
sent: 149,is,Other
sent: 149,known,Other
sent: 149,for,Other
sent: 149,its,Other
sent: 149,culture,B-Cul
sent: 150,My,B-Kin
sent: 150,aunt,B-Kin
sent: 150,ji,B-Par
sent: 150,is,Other
sent: 150,a,Other
sent: 150,doctor,Other
sent: 151,The,Other
sent: 151,festival,Other
sent: 151,of,Other
sent: 151,Navratri,B-Cul
sent: 152,is,Other
sent: 152,celebrated,Other
sent: 152,with,Other
sent: 152,much,Other
sent: 152,enthusiasm,Other
sent: 153,My,B-Kin
sent: 153,grandmother,B-Kin
sent: 153,ji,B-Par
sent: 153,prays,Other
sent: 153,every,Other
sent: 153,morning,Other
sent: 154,IBM,B-Org
sent: 154,has,Other
sent: 154,a,Other
sent: 154,global,Other
sent: 154,presence,Other
sent: 155,The,Other
sent: 155,city,Other
sent: 155,of,Other
sent: 155,Bangalore,B-Loc
sent: 156,is,Other
sent: 156,called,Other
sent: 156,the,Other
sent: 156,"Silicon",B-Cul
sent: 156,Valley,Other
sent: 157,of,Other
sent: 157,India,Other
sent: 158,My,B-Kin
sent: 158,cousin,B-Kin
sent: 158,ji,B-Par
sent: 158,is,Other
sent: 158,a,Other
sent: 158,engineer,Other
sent: 159,The,Other
sent: 159,United,B-Org
sent: 159,Nations,I-Org
sent: 160,headquarters,Other
sent: 160,are,Other
sent: 160,in,Other
sent: 160,New,B-Loc
sent: 160,York,I-Loc
sent: 161,My,B-Kin
sent: 161,daughter,B-Kin
sent: 161,ji,B-Par
sent: 161,is,Other
sent: 161,studying,Other
sent: 161,medicine,Other
sent: 162,The,Other
sent: 162,festival,Other
sent: 162,of,Other
sent: 162,Eid,B-Cul
sent: 163,is,Other
sent: 163,celebrated,Other
sent: 163,by,Other
sent: 163,Muslims,B-Rel
sent: 164,around,Other
sent: 164,the,Other
sent: 164,world,Other
sent: 165,My,B-Kin
sent: 165,grandfather,B-Kin
sent: 165,ji,B-Par
sent: 165,was,Other
sent: 165,a,Other
sent: 165,teacher,Other
sent: 166,The,Other
sent: 166,city,Other
sent: 166,of,Other
sent: 166,Chennai,B-Loc
sent: 167,is,Other
sent: 167,famous,Other
sent: 167,for,Other
sent: 167,its,Other
sent: 167,temples,B-Cul
sent: 168,My,B-Kin
sent: 168,brother,B-Kin
sent: 168,ji,B-Par
sent: 168,plays,Other
sent: 168,football,Other
sent: 169,The,Other
sent: 169,festival,Other
sent: 169,of,Other
sent: 169,Christmas,B-Cul
sent: 170,is,Other
sent: 170,celebrated,Other
sent: 170,by,Other
sent: 170,Christians,B-Rel
sent: 171,My,B-Kin
sent: 171,mother,B-Kin
sent: 171,ji,B-Par
sent: 171,loves,Other
sent: 171,gardening,Other
sent: 172,The,Other
sent: 172,company,Other
sent: 172,Google,B-Org
sent: 173,has,Other
sent: 173,offices,Other
sent: 173,all,Other
sent: 173,over,Other
sent: 173,the,Other
sent: 173,world,Other
sent: 174,My,B-Kin
sent: 174,father,B-Kin
sent: 174,ji,B-Par
sent: 174,is,Other
sent: 174,a,Other
sent: 174,scientist,Other
sent: 175,The,Other
sent: 175,city,Other
sent: 175,of,Other
sent: 175,Kolkata,B-Loc
sent: 176,is,Other
sent: 176,known,Other
sent: 176,for,Other
sent: 176,its,Other
sent: 176,culture,B-Cul
sent: 177,My,B-Kin
sent: 177,aunt,B-Kin
sent: 177,ji,B-Par
sent: 177,is,Other
sent: 177,a,Other
sent: 177,doctor,Other
sent: 178,The,Other
sent: 178,festival,Other
sent: 178,of,Other
sent: 178,Navratri,B-Cul
sent: 179,is,Other
sent: 179,celebrated,Other
sent: 179,with,Other
sent: 179,much,Other
sent: 179,enthusiasm,Other
sent: 180,My,B-Kin
sent: 180,grandmother,B-Kin
sent: 180,ji,B-Par
sent: 180,prays,Other
sent: 180,every,Other
sent: 180,morning,Other
sent: 181,IBM,B-Org
sent: 181,has,Other
sent: 181,a,Other
sent: 181,global,Other
sent: 181,presence,Other
sent: 182,The,Other
sent: 182,city,Other
sent: 182,of,Other
sent: 182,Bangalore,B-Loc
sent: 183,is,Other
sent: 183,called,Other
sent: 183,the,Other
sent: 183,"Silicon",B-Cul
sent: 183,Valley,Other
sent: 184,of,Other
sent: 184,India,Other
sent: 185,My,B-Kin
sent: 185,cousin,B-Kin
sent: 185,ji,B-Par
sent: 185,is,Other
sent: 185,a,Other
sent: 185,engineer,Other
sent: 186,The,Other
sent: 186,United,B-Org
sent: 186,Nations,I-Org
sent: 187,headquarters,Other
sent: 187,are,Other
sent: 187,in,Other
sent: 187,New,B-Loc
sent: 187,York,I-Loc
sent: 188,My,B-Kin
sent: 188,daughter,B-Kin
sent: 188,ji,B-Par
sent: 188,is,Other
sent: 188,studying,Other
sent: 188,medicine,Other
sent: 189,The,Other
sent: 189,festival,Other
sent: 189,of,Other
sent: 189,Eid,B-Cul
sent: 190,is,Other
sent: 190,celebrated,Other
sent: 190,by,Other
sent: 190,Muslims,B-Rel
sent: 191,around,Other
sent: 191,the,Other
sent: 191,world,Other
sent: 192,My,B-Kin
sent: 192,grandfather,B-Kin
sent: 192,ji,B-Par
sent: 192,was,Other
sent: 192,a,Other
sent: 192,teacher,Other
sent: 193,The,Other
sent: 193,city,Other
sent: 193,of,Other
sent: 193,Chennai,B-Loc
sent: 194,is,Other
sent: 194,famous,Other
sent: 194,for,Other
sent: 194,its,Other
sent: 194,temples,B-Cul
sent: 195,My,B-Kin
sent: 195,brother,B-Kin
sent: 195,ji,B-Par
sent: 195,plays,Other
sent: 195,football,Other
sent: 196,The,Other
sent: 196,festival,Other
sent: 196,of,Other
sent: 196,Christmas,B-Cul
sent: 197,is,Other
sent: 197,celebrated,Other
sent: 197,by,Other
sent: 197,Christians,B-Rel
sent: 198,My,B-Kin
sent: 198,mother,B-Kin
sent: 198,ji,B-Par
sent: 198,loves,Other
sent: 198,gardening,Other
sent: 199,The,Other
sent: 199,company,Other
sent: 199,Google,B-Org
sent: 200,India,B-Loc
sent: 200,has,Other
sent: 200,a,Other
sent: 200,diverse,Other
sent: 200,culture,B-Cul
sent: 200,with,Other
sent: 200,many,Other
sent: 200,religions,B-Rel
sent: 200,and,Other
sent: 200,traditions,Other
sent: 200,My,B-Kin
sent: 200,mother,B-Kin
sent: 200,ji,B-Par
sent: 200,loves,Other
sent: 200,to,Other
sent: 200,cook,Other
sent: 200,Indian,Other
sent: 200,food,Other
sent: 201,The,Other
sent: 201,Taj,B-Org
sent: 201,Mahal,I-Org
sent: 201,is,Other
sent: 201,a,Other
sent: 201,famous,Other
sent: 201,monument,Other
sent: 201,in,Other
sent: 201,Agra,B-Loc
sent: 201,It,Other
sent: 201,was,Other
sent: 201,built,Other
sent: 201,by,Other
sent: 201,Shah,B-Per
sent: 201,Jahan,I-Per
sent: 201,ji,B-Par
sent: 202,My,B-Kin
sent: 202,bhai,B-Kin
sent: 202,ji,B-Par
sent: 202,is,Other
sent: 202,a,Other
sent: 202,software,Other
sent: 202,engineer,Other
sent: 203,Google,B-Org
sent: 203,ka,Other
sent: 203,headquarters,B-Org
sent: 203,California,B-Loc
sent: 203,me,Other
sent: 203,hai,Other
sent: 204,My,B-Kin
sent: 204,dadi,B-Kin
sent: 204,ji,B-Par
sent: 204,roti,Other
sent: 204,bahut,Other
sent: 204,achhi,Other
sent: 204,banati,Other
sent: 205,Facebook,B-Org
sent: 205,ka,Other
sent: 205,founder,B-Org
sent: 205,Mark,B-Per
sent: 205,Zuckerberg,I-Per
sent: 206,The,Other
sent: 206,festival,Other
sent: 206,of,Other
sent: 206,Diwali,B-Cul
sent: 206,is,Other
sent: 206,celebrated,Other
sent: 206,with,Other
sent: 206,much,Other
sent: 206,joy,Other
sent: 207,My,B-Kin
sent: 207,uncle,B-Kin
sent: 207,ji,B-Par
sent: 207,works,Other
sent: 207,at,Other
sent: 207,Microsoft,B-Org
sent: 207,as,Other
sent: 207,a,Other
sent: 207,manager,Other
sent: 208,The,Other
sent: 208,city,Other
sent: 208,of,Other
sent: 208,Mumbai,B-Loc
sent: 208,is,Other
sent: 208,known,Other
sent: 208,for,Other
sent: 208,its,Other
sent: 208,film,Other
sent: 208,industry,Other
sent: 209,My,B-Kin
sent: 209,mother,B-Kin
sent: 209,ji,B-Par
sent: 209,prays,Other
sent: 209,every,Other
sent: 209,morning,Other
sent: 210,The,Other
sent: 210,Christianity,B-Rel
sent: 210,is,Other
sent: 210,one,Other
sent: 210,of,Other
sent: 210,the,Other
sent: 210,major,Other
sent: 210,religions,Other
sent: 211,My,B-Kin
sent: 211,father,B-Kin
sent: 211,ji,B-Par
sent: 211,is,Other
sent: 211,a,Other
sent: 211,doctor,Other
sent: 212,New,B-Loc
sent: 212,York,I-Loc
sent: 212,is,Other
sent: 212,a,Other
sent: 212,global,Other
sent: 212,financial,Other
sent: 212,hub,Other
sent: 213,My,B-Kin
sent: 213,sister,B-Kin
sent: 213,ji,B-Par
sent: 213,is,Other
sent: 213,a,Other
sent: 213,teacher,Other
sent: 214,The,Other
sent: 214,Islam,B-Rel
sent: 214,festival,Other
sent: 214,Eid,B-Cul
sent: 214,is,Other
