Sent,Word,Tag
28,a,Other
28,beautiful,Other
28,piece,Other
28,of,Other
28,architecture,Other
28,.,Other
29,Namaste,B-Par
29,ji,I-Par
29,,Other
29,welcome,Other
29,to,Other
29,our,Other
29,humble,Other
29,home,Other
29,.,Other
30,My,Other
30,mama,B-Kin
30,and,Other
30,mami,B-Kin
30,live,Other
30,in,Other
30,California,B-Loc
30,,Other
30,USA,I-Loc
30,.,Other
31,The,Other
31,Indian,B-Loc
31,Space,B-Org
31,Research,I-Org
31,Organisation,I-Org
31,launched,Other
31,a,Other
31,satellite,Other
31,yesterday,Other
31,.,Other
32,Shah,B-Per
32,Rukh,I-Per
32,Khan,I-Per
32,is,Other
32,one,Other
32,of,Other
32,the,Other
32,most,Other
32,popular,Other
32,actors,Other
32,in,Other
32,Bollywood,B-Org
32,.,Other
33,The,Other
33,Christian,B-Rel
33,community,Other
33,celebrates,Other
33,Christmas,B-Cul
33,on,Other
33,25th,Other
33,December,Other
33,.,Other
34,Oho,B-Par
34,,Other
34,I,Other
34,forgot,Other
34,to,Other
34,call,Other
34,my,Other
34,bhabhi,B-Kin
34,on,Other
34,her,Other
34,birthday,Other
34,.,Other
35,The,Other
35,Himalayan,B-Loc
35,mountains,Other
35,span,Other
35,across,Other
35,several,Other
35,countries,Other
35,including,Other
35,Nepal,B-Loc
35,and,Other
35,Bhutan,B-Loc
35,.,Other
36,Saraswati,B-Rel
36,Puja,I-Rel
36,is,Other
36,celebrated,Other
36,with,Other
36,great,Other
36,enthusiasm,Other
36,in,Other
36,West,B-Loc
36,Bengal,I-Loc
36,.,Other
37,Beta,B-Kin
37,,Other
37,please,Other
37,finish,Other
37,your,Other
37,homework,Other
37,before,Other
37,going,Other
37,out,Other
37,to,Other
37,play,Other
37,.,Other
38,Tata,B-Org
38,Consultancy,I-Org
38,Services,I-Org
38,hired,Other
38,Priya,B-Per
38,Sharma,I-Per
38,as,Other
38,their,Other
38,new,Other
38,CTO,Other
38,.,Other
39,The,Other
39,Ganges,B-Loc
39,River,I-Loc
39,is,Other
39,considered,Other
39,sacred,Other
39,in,Other
39,Hinduism,B-Rel
39,.,Other
40,Hmm,B-Par
40,,Other
40,let,Other
40,me,Other
40,think,Other
40,about,Other
40,what,Other
40,Amit,B-Per
40,said,Other
40,during,Other
40,the,Other
40,meeting,Other
40,.,Other
41,My,Other
41,nanaji,B-Kin
41,used,Other
41,to,Other
41,tell,Other
41,stories,Other
41,about,Other
41,the,Other
41,Partition,B-Cul
41,of,Other
41,India,B-Loc
41,.,Other
42,Reliance,B-Org
42,Industries,I-Org
42,announced,Other
42,a,Other
42,partnership,Other
42,with,Other
42,Saudi,B-Loc
42,Aramco,B-Org
42,yesterday,Other
42,.,Other
43,The,Other
43,Parsi,B-Rel
43,community,Other
43,in,Other
43,Mumbai,B-Loc
43,celebrates,Other
43,Navroz,B-Cul
43,with,Other
43,traditional,Other
43,customs,Other
43,.,Other
44,Bhaiyya,B-Kin
44,ji,I-Par
44,,Other
44,could,Other
44,you,Other
44,help,Other
44,me,Other
44,with,Other
44,this,Other
44,problem,Other
44,?,Other
45,Kya,B-Par
45,baat,Other
45,hai,Other
45,,Other
45,Vikram,B-Per
45,just,Other
45,got,Other
45,promoted,Other
45,at,Other
45,Wipro,B-Org
45,.,Other
46,My,Other
46,sister-in-law,B-Kin
46,is,Other
46,visiting,Other
46,from,Other
46,Canada,B-Loc
46,next,Other
46,month,Other
46,.,Other
47,The,Other
47,Indian,B-Loc
47,Institute,B-Org
47,of,I-Org
47,Technology,I-Org
47,Bombay,I-Org
47,is,Other
47,one,Other
47,of,Other
47,the,Other
47,premier,Other
47,institutes,Other
47,in,Other
47,India,B-Loc
47,.,Other
48,Sachin,B-Per
48,Tendulkar,I-Per
48,is,Other
48,known,Other
48,as,Other
48,the,Other
48,God,Other
48,of,Other
48,Cricket,B-Cul
48,in,Other
48,India,B-Loc
48,.,Other
49,The,Other
49,Jewish,B-Rel
49,community,Other
49,celebrates,Other
49,Hanukkah,B-Cul
49,with,Other
49,the,Other
49,lighting,Other
49,of,Other
49,the,Other
49,menorah,Other
49,.,Other
50,Arre,B-Par
50,baap,B-Kin
50,re,I-Par
50,,Other
50,what,Other
50,a,Other
50,beautiful,Other
50,sunset,Other
50,over,Other
50,the,Other
50,Arabian,B-Loc
50,Sea,I-Loc
50,.,Other
51,The,Other
51,Bharatiya,B-Org
51,Janata,I-Org
51,Party,I-Org
51,held,Other
51,a,Other
51,rally,Other
51,in,Other
51,Gujarat,B-Loc
51,yesterday,Other
51,.,Other
52,My,Other
52,dadi,B-Kin
52,ma,I-Kin
52,makes,Other
52,the,Other
52,best,Other
52,kadhi,B-Cul
52,chawal,I-Cul
52,in,Other
52,the,Other
52,world,Other
52,.,Other
53,Dr.,B-Per
53,Abdul,I-Per
53,Kalam,I-Per
53,was,Other
53,the,Other
53,11th,Other
53,President,Other
53,of,Other
53,India,B-Loc
53,.,Other
54,The,Other
54,Zoroastrian,B-Rel
54,community,Other
54,in,Other
54,India,B-Loc
54,is,Other
54,small,Other
54,but,Other
54,influential,Other
54,.,Other
55,Achha,B-Par
55,theek,I-Par
55,hai,Other
55,,Other
55,I'll,Other
55,meet,Other
55,you,Other
55,at,Other
55,the,Other
55,Connaught,B-Loc
55,Place,I-Loc
55,tomorrow,Other
55,.,Other
56,My,Other
56,devar,B-Kin
56,and,Other
56,his,Other
56,family,Other
56,recently,Other
56,moved,Other
56,to,Other
56,Bangalore,B-Loc
56,for,Other
56,work,Other
56,.,Other
57,The,Other
57,All,B-Org
57,India,I-Org
57,Institute,I-Org
57,of,I-Org
57,Medical,I-Org
57,Sciences,I-Org
57,is,Other
57,located,Other
57,in,Other
57,New,B-Loc
57,Delhi,I-Loc
57,.,Other
58,Deepika,B-Per
58,Padukone,I-Per
58,and,Other
58,Ranveer,B-Per
58,Singh,I-Per
58,are,Other
58,popular,Other
58,actors,Other
58,in,Other
58,Hindi,B-Cul
58,cinema,Other
58,.,Other
59,The,Other
59,Buddhist,B-Rel
59,philosophy,Other
59,of,Other
59,mindfulness,B-Cul
59,has,Other
59,gained,Other
59,popularity,Other
59,worldwide,Other
59,.,Other
60,Abe,B-Par
60,saale,B-Kin
60,,Other
60,why,Other
60,didn't,Other
60,you,Other
60,call,Other
60,me,Other
60,yesterday,Other
60,?,Other
61,The,Other
61,Bay,B-Loc
61,of,I-Loc
61,Bengal,I-Loc
61,experiences,Other
61,cyclones,Other
61,during,Other
61,the,Other
61,monsoon,B-Cul
61,season,Other
61,.,Other
62,The,Other
62,National,B-Org
62,Stock,I-Org
62,Exchange,I-Org
62,of,I-Org
62,India,I-Org
62,reported,Other
62,a,Other
62,surge,Other
62,in,Other
62,trading,Other
62,yesterday,Other
62,.,Other
63,My,Other
63,phupha,B-Kin
63,ji,I-Par
63,is,Other
63,a,Other
63,respected,Other
63,doctor,Other
63,in,Other
63,Lucknow,B-Loc
63,.,Other
64,Mahatma,B-Per
64,Gandhi,I-Per
64,led,Other
64,the,Other
64,Salt,B-Cul
64,March,I-Cul
64,as,Other
64,part,Other
64,of,Other
64,the,Other
64,freedom,Other
64,movement,Other
64,.,Other
65,The,Other
65,Jain,B-Rel
65,practice,Other
65,of,Other
65,Ahimsa,B-Cul
65,promotes,Other
65,non-violence,Other
65,towards,Other
65,all,Other
65,living,Other
65,beings,Other
65,.,Other
66,Haan,B-Par
66,ji,I-Par
66,,Other
66,I'll,Other
66,be,Other
66,attending,Other
66,the,Other
66,conference,Other
66,at,Other
66,Vigyan,B-Loc
66,Bhawan,I-Loc
66,tomorrow,Other
66,.,Other
67,My,Other
67,jija,B-Kin
67,ji,I-Par
67,works,Other
67,for,Other
67,Larsen,B-Org
67,&,I-Org
67,Toubro,I-Org
67,in,Other
67,Chennai,B-Loc
67,.,Other
68,The,Other
68,Indian,B-Loc
68,Railways,B-Org
68,is,Other
68,one,Other
68,of,Other
68,the,Other
68,largest,Other
68,railway,Other
68,networks,Other
68,in,Other
68,the,Other
68,world,Other
68,.,Other
69,Saina,B-Per
69,Nehwal,I-Per
69,won,Other
69,a,Other
69,bronze,Other
69,medal,Other
69,for,Other
69,India,B-Loc
69,in,Other
69,Badminton,B-Cul
69,at,Other
69,the,Other
69,Olympics,B-Org
69,.,Other
70,The,Other
70,Sikh,B-Rel
70,tradition,Other
70,of,Other
70,Langar,B-Cul
70,provides,Other
70,free,Other
70,meals,Other
70,to,Other
70,people,Other
70,of,Other
70,all,Other
70,faiths,Other
70,.,Other
71,Arey,B-Par
71,waah,I-Par
71,,Other
71,what,Other
71,a,Other
71,fantastic,Other
71,performance,Other
71,by,Other
71,Arijit,B-Per
71,Singh,I-Per
71,yesterday,Other
71,.,Other
72,The,Other
72,Western,B-Loc
72,Ghats,I-Loc
72,are,Other
72,a,Other
72,UNESCO,B-Org
72,World,I-Org
72,Heritage,I-Org
72,Site,I-Org
72,in,Other
72,India,B-Loc
72,.,Other
73,The,Other
73,Bombay,B-Org
73,Stock,I-Org
73,Exchange,I-Org
73,reported,Other
73,a,Other
73,significant,Other
73,increase,Other
73,in,Other
73,the,Other
73,SENSEX,B-Org
73,today,Other
73,.,Other
74,My,Other
74,tau,B-Kin
74,ji,I-Par
74,is,Other
74,a,Other
74,retired,Other
74,professor,Other
74,from,Other
74,Delhi,B-Loc
74,University,B-Org
74,.,Other
75,Ratan,B-Per
75,Tata,I-Per
75,is,Other
75,known,Other
75,for,Other
75,his,Other
75,philanthropy,Other
75,and,Other
75,leadership,Other
75,of,Other
75,the,Other
75,Tata,B-Org
75,Group,I-Org
75,.,Other
76,The,Other
76,Baha'i,B-Rel
76,House,I-Rel
76,of,I-Rel
76,Worship,I-Rel
76,in,Other
76,Delhi,B-Loc
76,is,Other
76,also,Other
76,known,Other
76,as,Other
76,the,Other
76,Lotus,B-Cul
76,Temple,I-Cul
76,.,Other
77,Accha,B-Par
77,suno,Other
77,,Other
77,I,Other
77,need,Other
77,to,Other
77,tell,Other
77,you,Other
77,something,Other
77,important,Other
77,.,Other
78,My,Other
78,mausi,B-Kin
78,lives,Other
78,in,Other
78,Chandigarh,B-Loc
78,with,Other
78,her,Other
78,family,Other
78,.,Other
79,The,Other
79,Defence,B-Org
79,Research,I-Org
79,and,I-Org
79,Development,I-Org
79,Organisation,I-Org
79,of,I-Org
79,India,I-Org
79,developed,Other
79,a,Other
79,new,Other
79,missile,Other
79,system,Other
79,.,Other
80,Aamir,B-Per
80,Khan's,I-Per
80,movie,Other
80,Lagaan,B-Cul
80,was,Other
80,nominated,Other
80,for,Other
80,an,Other
80,Oscar,B-Org
80,.,Other
81,The,Other
81,Catholic,B-Rel
81,church,Other
81,in,Other
81,Goa,B-Loc
81,reflects,Other
81,Portuguese,B-Cul
81,architectural,Other
81,influences,Other
81,.,Other
82,Oye,B-Par
82,hoye,I-Par
82,,Other
82,this,Other
82,biryani,B-Cul
82,from,Other
82,Hyderabad,B-Loc
82,is,Other
82,absolutely,Other
82,delicious,Other
82,.,Other
83,The,Other
83,Krishna,B-Loc
83,River,I-Loc
83,flows,Other
83,through,Other
83,the,Other
83,states,Other
83,of,Other
83,Maharashtra,B-Loc
83,and,Other
83,Andhra,B-Loc
83,Pradesh,I-Loc
83,.,Other
84,The,Other
84,Life,B-Org
84,Insurance,I-Org
84,Corporation,I-Org
84,of,I-Org
84,India,I-Org
84,is,Other
84,the,Other
84,largest,Other
84,insurance,Other
84,company,Other
84,in,Other
84,the,Other
84,country,Other
84,.,Other
85,My,Other
85,chachi,B-Kin
85,makes,Other
85,the,Other
85,best,Other
85,samosas,B-Cul
85,in,Other
85,our,Other
85,family,Other
85,.,Other
86,Narendra,B-Per
86,Modi,I-Per
86,is,Other
86,the,Other
86,Prime,Other
86,Minister,Other
86,of,Other
86,India,B-Loc
86,and,Other
86,leader,Other
86,of,Other
86,the,Other
86,BJP,B-Org
86,.,Other
87,The,Other
87,Buddhist,B-Rel
87,teachings,Other
87,of,Other
87,the,Other
87,Dalai,B-Per
87,Lama,I-Per
87,emphasize,Other
87,compassion,Other
87,and,Other
87,mindfulness,B-Cul
87,.,Other
88,Are,B-Par
88,re,I-Par
88,,Other
88,I,Other
88,completely,Other
88,forgot,Other
88,about,Other
88,our,Other
88,meeting,Other
88,at,Other
88,Saket,B-Loc
88,Mall,I-Loc
88,.,Other
89,My,Other
89,sasur,B-Kin
89,ji,I-Par
89,retired,Other
89,from,Other
89,the,Other
89,Indian,B-Org
89,Army,I-Org
89,last,Other
89,year,Other
89,.,Other
90,The,Other
90,Himalayan,B-Loc
90,foothills,Other
90,in,Other
90,Uttarakhand,B-Loc
90,are,Other
90,home,Other
90,to,Other
90,many,Other
90,yoga,B-Cul
90,retreats,Other
90,.,Other
91,Anand,B-Per
91,Mahindra,I-Per
91,is,Other
91,the,Other
91,chairman,Other
91,of,Other
91,Mahindra,B-Org
91,Group,I-Org
91,.,Other
92,The,Other
92,Hindu,B-Rel
92,concept,Other
92,of,Other
92,Karma,B-Cul
92,is,Other
92,followed,Other
92,by,Other
92,many,Other
92,people,Other
92,across,Other
92,the,Other
92,world,Other
92,.,Other
93,Haan,B-Par
93,bhai,B-Kin
93,,Other
93,I'll,Other
93,definitely,Other
93,attend,Other
93,the,Other
93,wedding,Other
93,in,Other
93,Jaipur,B-Loc
93,next,Other
93,month,Other
93,.,Other
94,My,Other
94,bua,B-Kin
94,ji,I-Par
94,makes,Other
94,delicious,Other
94,laddoos,B-Cul
94,for,Other
94,Diwali,B-Cul
94,celebrations,Other
94,.,Other
95,The,Other
95,Confederation,B-Org
95,of,I-Org
95,Indian,I-Org
95,Industry,I-Org
95,organized,Other
95,a,Other
95,conference,Other
95,in,Other
95,Mumbai,B-Loc
95,yesterday,Other
95,.,Other
96,Amitabh,B-Per
96,Bachchan,I-Per
96,is,Other
96,one,Other
96,of,Other
96,the,Other
96,most,Other
96,respected,Other
96,actors,Other
96,in,Other
96,the,Other
96,Indian,B-Cul
96,film,Other
96,industry,Other
96,.,Other
97,The,Other
97,Islamic,B-Rel
97,practice,Other
97,of,Other
97,Zakat,B-Cul
97,involves,Other
97,giving,Other
97,charity,Other
97,to,Other
97,those,Other
97,in,Other
97,need,Other
97,.,Other
98,Arrey,B-Par
98,yaar,I-Par
98,,Other
98,I,Other
98,already,Other
98,told,Other
98,Rahul,B-Per
98,about,Other
98,the,Other
98,meeting,Other
98,at,Other
98,Infosys,B-Org
98,office,Other
98,.,Other
99,The,Other
99,Kaveri,B-Loc
99,River,I-Loc
99,dispute,Other
99,between,Other
99,Karnataka,B-Loc
99,and,Other
99,Tamil,B-Loc
99,Nadu,I-Loc
99,has,Other
99,been,Other
99,ongoing,Other
99,for,Other
99,years,Other
99,.,Other
100,The,Other
100,Delhi,B-Org
100,Metro,I-Org
100,Rail,I-Org
100,Corporation,I-Org
100,expanded,Other
100,its,Other
100,network,Other
100,to,Other
100,Noida,B-Loc
100,last,Other
100,year,Other
100,.,Other
101,My,Other
101,nani,B-Kin
101,tells,Other
101,beautiful,Other
101,stories,Other
101,about,Other
101,Krishna,B-Rel
101,and,Other
101,Radha,B-Per
101,.,Other
102,Neeraj,B-Per
102,Chopra,I-Per
102,won,Other
102,a,Other
102,gold,Other
102,medal,Other
102,for,Other
102,India,B-Loc
102,in,Other
102,Javelin,B-Cul
102,at,Other
102,the,Other
102,Olympics,B-Org
102,.,Other
103,The,Other
103,Christian,B-Rel
103,practice,Other
103,of,Other
103,Lent,B-Cul
103,involves,Other
103,fasting,Other
103,and,Other
103,prayer,Other
103,for,Other
103,forty,Other
103,days,Other
103,.,Other
104,Achha,B-Par
104,ji,I-Par
104,,Other
104,I'll,Other
104,make,Other
104,sure,Other
104,to,Other
104,visit,Other
104,the,Other
104,Taj,B-Loc
104,Mahal,I-Loc
104,during,Other
104,my,Other
104,trip,Other
104,to,Other
104,Agra,B-Loc
104,.,Other
105,My,Other
105,fufa,B-Kin
105,ji,I-Par
105,recently,Other
105,retired,Other
105,from,Other
105,the,Other
105,NTPC,B-Org
105,in,Other
105,Patna,B-Loc
105,.,Other
106,The,Other
106,Brahmaputra,B-Loc
106,River,I-Loc
106,in,Other
106,Assam,B-Loc
106,experiences,Other
106,flooding,Other
106,during,Other
106,the,Other
106,monsoon,B-Cul
106,season,Other
106,.,Other
107,Azim,B-Per
107,Premji,I-Per
107,is,Other
107,known,Other
107,for,Other
107,his,Other
107,philanthropy,Other
107,and,Other
107,leadership,Other
107,of,Other
107,Wipro,B-Org
107,.,Other
108,The,Other
108,Jain,B-Rel
108,practice,Other
108,of,Other
108,Samayika,B-Cul
108,involves,Other
108,meditation,Other
108,and,Other
108,self-reflection,Other
108,.,Other
109,Oye,B-Par
109,hello,Other
109,,Other
109,have,Other
109,you,Other
109,heard,Other
109,from,Other
109,Neha,B-Per
109,about,Other
109,the,Other
109,project,Other
109,deadline,Other
109,?,Other
110,My,Other
110,chacha,B-Kin
110,is,Other
110,a,Other
110,professor,Other
110,at,Other
110,Punjab,B-Loc
110,University,B-Org
110,in,Other
110,Chandigarh,B-Loc
110,.,Other
111,The,Other
111,Bay,B-Loc
111,of,I-Loc
111,Bengal,I-Loc
111,separates,Other
111,India,B-Loc
111,from,Other
111,Myanmar,B-Loc
111,and,Other
111,Thailand,B-Loc
111,.,Other
112,The,Other
112,Hindustan,B-Org
112,Petroleum,I-Org
112,Corporation,I-Org
112,Limited,I-Org
112,opened,Other
112,a,Other
112,new,Other
112,refinery,Other
112,in,Other
112,Rajasthan,B-Loc
112,.,Other
113,Kiran,B-Per
113,Bedi,I-Per
113,was,Other
113,the,Other
113,first,Other
113,woman,Other
113,IPS,B-Org
113,officer,Other
113,in,Other
113,India,B-Loc
113,.,Other
114,The,Other
114,Zoroastrian,B-Rel
114,festival,Other
114,of,Other
114,Nowruz,B-Cul
114,marks,Other
114,the,Other
114,Persian,B-Cul
114,New,Other
114,Year,Other
114,.,Other
115,Abbe,B-Par
115,saale,B-Kin
115,,Other
115,why,Other
115,didn't,Other
115,you,Other
115,tell,Other
115,me,Other
115,about,Other
115,the,Other
115,party,Other
115,at,Other
115,Mehrauli,B-Loc
115,?,Other
116,The,Other
116,Sundarbans,B-Loc
116,delta,Other
116,is,Other
116,shared,Other
116,between,Other
116,India,B-Loc
116,and,Other
116,Bangladesh,B-Loc
116,.,Other
117,The,Other
117,Oil,B-Org
117,and,I-Org
117,Natural,I-Org
117,Gas,I-Org
117,Corporation,I-Org
117,discovered,Other
117,new,Other
117,oil,Other
117,reserves,Other
117,in,Other
117,Gujarat,B-Loc
117,.,Other
118,My,Other
118,bhabhiji,B-Kin
118,makes,Other
118,delicious,Other
118,rajma,B-Cul
118,chawal,I-Cul
118,every,Other
118,Sunday,Other
118,.,Other
119,Satyendra,B-Per
119,Nath,I-Per
119,Bose,I-Per
119,was,Other
119,a,Other
119,renowned,Other
119,physicist,Other
119,who,Other
119,worked,Other
119,with,Other
119,Albert,B-Per
119,Einstein,I-Per
119,.,Other
120,The,Other
120,Buddhist,B-Rel
120,concept,Other
120,of,Other
120,Nirvana,B-Cul
120,represents,Other
120,liberation,Other
120,from,Other
120,suffering,Other
120,.,Other
121,Ji,B-Par
121,haan,I-Par
121,,Other
121,I,Other
121,agree,Other
121,with,Other
121,what,Other
121,Rajesh,B-Per
121,proposed,Other
121,during,Other
121,the,Other
121,meeting,Other
121,.,Other
122,My,Other
122,mama,B-Kin
122,ji,I-Par
122,owns,Other
122,a,Other
122,textile,Other
122,business,Other
122,in,Other
122,Surat,B-Loc
122,.,Other
123,The,Other
123,Godavari,B-Loc
123,River,I-Loc
123,is,Other
123,often,Other
123,referred,Other
123,to,Other
123,as,Other
123,the,Other
123,Ganges,B-Loc
123,of,Other
123,the,Other
123,South,Other
123,.,Other
124,The,Other
124,Bharat,B-Org
124,Sanchar,I-Org
124,Nigam,I-Org
124,Limited,I-Org
124,provides,Other
124,telecommunications,Other
124,services,Other
124,throughout,Other
124,India,B-Loc
124,.,Other
125,Sania,B-Per
125,Mirza,I-Per
125,is,Other
125,a,Other
125,renowned,Other
125,Tennis,B-Cul
125,player,Other
125,from,Other
125,Hyderabad,B-Loc
125,.,Other
126,The,Other
126,Sikh,B-Rel
126,practice,Other
126,of,Other
126,Seva,B-Cul
126,involves,Other
126,selfless,Other
126,service,Other
126,to,Other
126,society,Other
126,.,Other
127,Arey,B-Par
127,wah,I-Par
127,,Other
127,that's,Other
127,excellent,Other
127,news,Other
127,about,Other
127,Priya's,B-Per
127,admission,Other
127,to,Other
127,IIT,B-Org
127,Delhi,I-Org
127,.,Other
128,The,Other
128,Eastern,B-Loc
128,Ghats,I-Loc
128,run,Other
128,parallel,Other
128,to,Other
128,the,Other
128,Bay,B-Loc
128,of,I-Loc
128,Bengal,I-Loc
128,along,Other
128,India's,B-Loc
128,east,Other
128,coast,Other
128,.,Other
129,My,Other
129,jethani,B-Kin
129,works,Other
129,as,Other
129,a,Other
129,software,Other
129,engineer,Other
129,at,Other
129,Microsoft,B-Org
129,in,Other
129,Hyderabad,B-Loc
129,.,Other
130,The,Other
130,Ajanta,B-Loc
130,and,Other
130,Ellora,B-Loc
130,Caves,I-Loc
130,showcase,Other
130,ancient,Other
130,Buddhist,B-Rel
130,and,Other
130,Hindu,B-Rel
130,art,Other
130,.,Other
131,Mukesh,B-Per
131,Ambani,I-Per
131,is,Other
131,the,Other
131,chairman,Other
131,of,Other
131,Reliance,B-Org
131,Industries,I-Org
131,.,Other
132,The,Other
132,Muslim,B-Rel
132,practice,Other
132,of,Other
132,Hajj,B-Cul
132,involves,Other
132,a,Other
132,pilgrimage,Other
132,to,Other
132,Mecca,B-Loc
132,in,Other
132,Saudi,B-Loc
132,Arabia,I-Loc
132,.,Other
133,Haan,B-Par
133,theek,I-Par
133,hai,I-Par
133,,Other
133,I'll,Other
133,meet,Other
133,you,Other
133,at,Other
133,Khan,B-Loc
133,Market,I-Loc
133,tomorrow,Other
133,.,Other
134,My,Other
134,devrani,B-Kin
134,is,Other
134,a,Other
134,talented,Other
134,Kathak,B-Cul
134,dancer,Other
134,from,Other
134,Lucknow,B-Loc
134,.,Other
135,The,Other
135,Palk,B-Loc
135,Strait,I-Loc
135,separates,Other
135,India,B-Loc
135,from,Other
135,Sri,B-Loc
135,Lanka,I-Loc
135,.,Other
136,The,Other
136,National,B-Org
136,Payments,I-Org
136,Corporation,I-Org
136,of,I-Org
136,India,I-Org
136,developed,Other
136,the,Other
136,UPI,B-Cul
136,payment,Other
136,system,Other
136,.,Other
137,Sunita,B-Per
137,Williams,I-Per
137,is,Other
137,an,Other
